countyLong,countyLat,countyPK,countyOrder,county,chb,schsacRegion,countyFips,chbPK,schsacRegionPK,chbLong,chbLat,chbOrder,schsacRegionLong,schsacRegionLat,schsacRegionOrder
-94.40052795,48.7014122,39,855,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-94.40052795,48.7014122,,-94.40052795,48.7014122,379
-94.39479828,48.3576355,39,856,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-94.39479828,48.3576355,,,,
-95.19693756,48.36909866,39,857,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-95.19693756,48.36909866,,,,
-95.19693756,48.53525543,39,858,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-95.19693756,48.53525543,,,,
-95.32299042,48.53525543,39,859,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-95.32299042,48.53525543,,,,
-95.32872009,48.71287155,39,860,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-95.32872009,48.71287155,,,,
-95.08234406,48.70714188,39,861,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-95.08234406,48.70714188,,,,
-95.07661438,48.9305954,39,862,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-95.07661438,48.9305954,,,,
-95.09954071,48.90768051,39,863,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-95.09954071,48.90768051,,,,
-95.12245178,48.89621735,39,864,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-95.12245178,48.89621735,,,,
-95.14537048,48.89048767,39,865,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-95.14537048,48.89048767,,,,
-95.17401886,48.88476181,39,866,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-95.17401886,48.88476181,,,,
-95.20839691,48.88476181,39,867,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-95.20839691,48.88476181,,,,
-95.24850464,48.89048767,39,868,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-95.24850464,48.89048767,,,,
-95.27715302,48.89048767,39,869,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-95.27715302,48.89048767,,,,
-95.28288269,48.91340637,39,870,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-95.28288269,48.91340637,,,,
-95.29434204,48.92486572,39,871,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-95.29434204,48.92486572,,,,
-95.28861237,48.94778442,39,872,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-95.28861237,48.94778442,,,,
-95.31152344,48.97070313,39,873,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-95.31152344,48.97070313,,,,
-95.29434204,48.9993515,39,874,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-95.29434204,48.9993515,,-95.29434204,48.9993515,451
-95.15682983,49.00508118,39,875,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-95.15682983,49.00508118,,-95.15682983,49.00508118,452
-95.15110016,49.38323212,39,876,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-95.15110016,49.38323212,,-95.15110016,49.38323212,453
-95.10526276,49.37177277,39,877,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-95.10526276,49.37177277,,-95.10526276,49.37177277,454
-95.05370331,49.36604309,39,878,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-95.05370331,49.36604309,,-95.05370331,49.36604309,455
-95.01932526,49.36031723,39,879,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-95.01932526,49.36031723,,-95.01932526,49.36031723,456
-94.98493958,49.37177277,39,880,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-94.98493958,49.37177277,,-94.98493958,49.37177277,457
-94.93338013,49.37750244,39,881,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-94.93338013,49.37750244,,-94.93338013,49.37750244,458
-94.90472412,49.36604309,39,882,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-94.90472412,49.36604309,,-94.90472412,49.36604309,459
-94.88181305,49.34885406,39,883,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-94.88181305,49.34885406,,-94.88181305,49.34885406,460
-94.84170532,49.34312439,39,884,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-94.84170532,49.34312439,,-94.84170532,49.34312439,461
-94.8015976,49.33739853,39,885,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-94.8015976,49.33739853,,-94.8015976,49.33739853,462
-94.79586792,49.2972908,39,886,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-94.79586792,49.2972908,,-94.79586792,49.2972908,463
-94.79013824,49.23999023,39,887,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-94.79013824,49.23999023,,-94.79013824,49.23999023,464
-94.76148987,49.17123795,39,888,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-94.76148987,49.17123795,,-94.76148987,49.17123795,465
-94.73284149,49.11394501,39,889,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-94.73284149,49.11394501,,-94.73284149,49.11394501,466
-94.72138214,49.05664444,39,890,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-94.72138214,49.05664444,,-94.72138214,49.05664444,467
-94.69846344,48.98216248,39,891,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-94.69846344,48.98216248,,-94.69846344,48.98216248,468
-94.67554474,48.9305954,39,892,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-94.67554474,48.9305954,,-94.67554474,48.9305954,469
-94.67554474,48.89048767,39,893,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-94.67554474,48.89048767,,-94.67554474,48.89048767,470
-94.67554474,48.85037994,39,894,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-94.67554474,48.85037994,,-94.67554474,48.85037994,471
-94.68701172,48.81600571,39,895,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-94.68701172,48.81600571,,-94.68701172,48.81600571,472
-94.68127441,48.78735352,39,896,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-94.68127441,48.78735352,,-94.68127441,48.78735352,473
-94.66981506,48.76443863,39,897,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-94.66981506,48.76443863,,-94.66981506,48.76443863,474
-94.60679626,48.73579025,39,898,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-94.60679626,48.73579025,,-94.60679626,48.73579025,475
-94.52085114,48.71287155,39,899,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-94.52085114,48.71287155,,-94.52085114,48.71287155,476
-94.44063568,48.68995285,39,900,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-94.44063568,48.68995285,,-94.44063568,48.68995285,477
-94.40052795,48.7014122,39,901,Lake of the Woods,(NW) North Country,Northwest (NW),27077,99301,99300,-94.40052795,48.7014122,,-94.40052795,48.7014122,478
-93.89632416,44.55319595,40,903,Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.89632416,44.55319595,1027,,,
-93.52390289,44.55319595,40,904,Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.52390289,44.55319595,1026,-93.52390289,44.55319595,502
-93.52390289,44.20369339,40,905,Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,,,,,,
-93.77600098,44.20369339,40,906,Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,,,,,,
-93.77600098,44.25526047,40,907,Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.77600098,44.25526047,1019,,,
-94.00518799,44.25526047,40,908,Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-94.00518799,44.25526047,1018,,,
-93.99372101,44.27817917,40,909,Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.99372101,44.27817917,1017,,,
-93.94789124,44.32974625,40,910,Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.94789124,44.32974625,1016,,,
-93.93643188,44.35839462,40,911,Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.93643188,44.35839462,1015,,,
-93.95935059,44.41568756,40,912,Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.95935059,44.41568756,1014,,,
-93.93643188,44.45579529,40,913,Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.93643188,44.45579529,1013,,,
-93.93643188,44.46725464,40,914,Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.93643188,44.46725464,1012,,,
-93.92497253,44.48444366,40,915,Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.92497253,44.48444366,1011,,,
-93.90205383,44.49590302,40,916,Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.90205383,44.49590302,1010,,,
-93.89632416,44.53027725,40,917,Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.89632416,44.53027725,1009,,,
-93.89632416,44.54174042,40,918,Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.89632416,44.54174042,1008,,,
-93.89632416,44.55319595,40,919,Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.89632416,44.55319595,1007,,,
-96.42879486,44.20369339,41,921,Lincoln,(SW) Southwest Health & Human Services,Southwest (SW),27081,99604,99600,,,,,,
-96.43452454,44.54746628,41,922,Lincoln,(SW) Southwest Health & Human Services,Southwest (SW),27081,99604,99600,-96.43452454,44.54746628,1314,-96.43452454,44.54746628,606
-96.43452454,44.63914108,41,923,Lincoln,(SW) Southwest Health & Human Services,Southwest (SW),27081,99604,99600,-96.43452454,44.63914108,1313,-96.43452454,44.63914108,607
-96.06783295,44.63914108,41,924,Lincoln,(SW) Southwest Health & Human Services,Southwest (SW),27081,99604,99600,,,,,,
-96.05064392,44.21515274,41,925,Lincoln,(SW) Southwest Health & Human Services,Southwest (SW),27081,99604,99600,,,,,,
-96.42879486,44.20369339,41,926,Lincoln,(SW) Southwest Health & Human Services,Southwest (SW),27081,99604,99600,,,,,,
-95.5980072,44.55319595,42,928,Lyon,(SW) Southwest Health & Human Services,Southwest (SW),27083,99604,99600,,,,,,
-95.59228516,44.21515274,42,929,Lyon,(SW) Southwest Health & Human Services,Southwest (SW),27083,99604,99600,,,,,,
-96.05064392,44.21515274,42,930,Lyon,(SW) Southwest Health & Human Services,Southwest (SW),27083,99604,99600,,,,,,
-96.06783295,44.63914108,42,931,Lyon,(SW) Southwest Health & Human Services,Southwest (SW),27083,99604,99600,-96.06783295,44.63914108,1312,,,
-95.60946655,44.64487076,42,932,Lyon,(SW) Southwest Health & Human Services,Southwest (SW),27083,99604,99600,-95.60946655,44.64487076,1311,,,
-95.60946655,44.55319595,42,933,Lyon,(SW) Southwest Health & Human Services,Southwest (SW),27083,99604,99600,-95.60946655,44.55319595,1310,,,
-95.5980072,44.55319595,42,934,Lyon,(SW) Southwest Health & Human Services,Southwest (SW),27083,99604,99600,,,,,,
-94.4979248,44.72508621,43,936,McLeod,(SC) Meeker-McLeod-Sibley,South Central (SC),27085,99404,99400,,,,,,
-94.4979248,44.89697266,43,937,McLeod,(SC) Meeker-McLeod-Sibley,South Central (SC),27085,99404,99400,,,,,,
-94.50366211,44.98291397,43,938,McLeod,(SC) Meeker-McLeod-Sibley,South Central (SC),27085,99404,99400,,,,,,
-94.2515564,44.98291397,43,939,McLeod,(SC) Meeker-McLeod-Sibley,South Central (SC),27085,99404,99400,,,,,,
-94.01664734,44.98291397,43,940,McLeod,(SC) Meeker-McLeod-Sibley,South Central (SC),27085,99404,99400,-94.01664734,44.98291397,1050,-94.01664734,44.98291397,489
-94.01091766,44.72508621,43,941,McLeod,(SC) Meeker-McLeod-Sibley,South Central (SC),27085,99404,99400,,,,,,
-94.2515564,44.72508621,43,942,McLeod,(SC) Meeker-McLeod-Sibley,South Central (SC),27085,99404,99400,,,,,,
-94.2515564,44.63914108,43,943,McLeod,(SC) Meeker-McLeod-Sibley,South Central (SC),27085,99404,99400,,,,,,
-94.49219513,44.63914108,43,944,McLeod,(SC) Meeker-McLeod-Sibley,South Central (SC),27085,99404,99400,,,,,,
-94.4979248,44.72508621,43,945,McLeod,(SC) Meeker-McLeod-Sibley,South Central (SC),27085,99404,99400,,,,,,
-95.54644775,47.49246979,44,947,Mahnomen,(NW) Polk-Norman-Mahnomen,Northwest (NW),27087,99302,99300,,,,,,
-95.54644775,47.15442657,44,948,Mahnomen,(NW) Polk-Norman-Mahnomen,Northwest (NW),27087,99302,99300,-95.54644775,47.15442657,876,-95.54644775,47.15442657,397
-96.05064392,47.15442657,44,949,Mahnomen,(NW) Polk-Norman-Mahnomen,Northwest (NW),27087,99302,99300,,,,,,
-96.05064392,47.50393295,44,950,Mahnomen,(NW) Polk-Norman-Mahnomen,Northwest (NW),27087,99302,99300,,,,,,
-95.54644775,47.49246979,44,951,Mahnomen,(NW) Polk-Norman-Mahnomen,Northwest (NW),27087,99302,99300,,,,,,
-96.34857941,48.54098129,45,953,Marshall,(NW) Quin County,Northwest (NW),27089,99303,99300,,,,,,
-95.58654785,48.53525543,45,954,Marshall,(NW) Quin County,Northwest (NW),27089,99303,99300,,,,,,
-95.58654785,48.3576355,45,955,Marshall,(NW) Quin County,Northwest (NW),27089,99303,99300,-95.58654785,48.3576355,938,,,
-95.5750885,48.35190964,45,956,Marshall,(NW) Quin County,Northwest (NW),27089,99303,99300,-95.5750885,48.35190964,937,,,
-95.5750885,48.1742897,45,957,Marshall,(NW) Quin County,Northwest (NW),27089,99303,99300,,,,,,
-96.46890259,48.16856003,45,958,Marshall,(NW) Quin County,Northwest (NW),27089,99303,99300,,,,,,
-97.14499664,48.16856003,45,959,Marshall,(NW) Quin County,Northwest (NW),27089,99303,99300,-97.14499664,48.16856003,921,-97.14499664,48.16856003,427
-97.13926697,48.19147873,45,960,Marshall,(NW) Quin County,Northwest (NW),27089,99303,99300,-97.13926697,48.19147873,920,-97.13926697,48.19147873,428
-97.13926697,48.23158646,45,961,Marshall,(NW) Quin County,Northwest (NW),27089,99303,99300,-97.13926697,48.23158646,919,-97.13926697,48.23158646,429
-97.13926697,48.27742386,45,962,Marshall,(NW) Quin County,Northwest (NW),27089,99303,99300,-97.13926697,48.27742386,918,-97.13926697,48.27742386,430
-97.13926697,48.32326126,45,963,Marshall,(NW) Quin County,Northwest (NW),27089,99303,99300,-97.13926697,48.32326126,917,-97.13926697,48.32326126,431
-97.15072632,48.36909866,45,964,Marshall,(NW) Quin County,Northwest (NW),27089,99303,99300,-97.15072632,48.36909866,916,-97.15072632,48.36909866,432
-97.13926697,48.40920639,45,965,Marshall,(NW) Quin County,Northwest (NW),27089,99303,99300,-97.13926697,48.40920639,915,-97.13926697,48.40920639,433
-97.13926697,48.45504379,45,966,Marshall,(NW) Quin County,Northwest (NW),27089,99303,99300,-97.13926697,48.45504379,914,-97.13926697,48.45504379,434
-97.13926697,48.51233673,45,967,Marshall,(NW) Quin County,Northwest (NW),27089,99303,99300,-97.13926697,48.51233673,913,-97.13926697,48.51233673,435
-97.14499664,48.54671478,45,968,Marshall,(NW) Quin County,Northwest (NW),27089,99303,99300,-97.14499664,48.54671478,912,-97.14499664,48.54671478,436
-96.34857941,48.54098129,45,969,Marshall,(NW) Quin County,Northwest (NW),27089,99303,99300,,,,,,
-94.4520874,43.50468445,46,971,Martin,(SC) Human Services of Faribault & Martin Counties,South Central (SC),27091,99402,99400,-94.4520874,43.50468445,1003,-94.4520874,43.50468445,510
-94.86462402,43.50468445,46,972,Martin,(SC) Human Services of Faribault & Martin Counties,South Central (SC),27091,99402,99400,-94.86462402,43.50468445,1002,-94.86462402,43.50468445,511
-94.86462402,43.8599205,46,973,Martin,(SC) Human Services of Faribault & Martin Counties,South Central (SC),27091,99402,99400,-94.86462402,43.8599205,1001,,,
-94.37187958,43.8599205,46,974,Martin,(SC) Human Services of Faribault & Martin Counties,South Central (SC),27091,99402,99400,-94.37187958,43.8599205,1000,,,
-94.26301575,43.8599205,46,975,Martin,(SC) Human Services of Faribault & Martin Counties,South Central (SC),27091,99402,99400,-94.26301575,43.8599205,999,,,
-94.26301575,43.50468445,46,976,Martin,(SC) Human Services of Faribault & Martin Counties,South Central (SC),27091,99402,99400,-94.26301575,43.50468445,1004,-94.26301575,43.50468445,509
-94.4520874,43.50468445,46,977,Martin,(SC) Human Services of Faribault & Martin Counties,South Central (SC),27091,99402,99400,,,,,,
-94.26301575,45.29231262,47,979,Meeker,(SC) Meeker-McLeod-Sibley,South Central (SC),27093,99404,99400,,,,,,
-94.2515564,44.98291397,47,980,Meeker,(SC) Meeker-McLeod-Sibley,South Central (SC),27093,99404,99400,-94.2515564,44.98291397,1051,-94.2515564,44.98291397,488
-94.50366211,44.98291397,47,981,Meeker,(SC) Meeker-McLeod-Sibley,South Central (SC),27093,99404,99400,,,,,,
-94.4979248,44.89697266,47,982,Meeker,(SC) Meeker-McLeod-Sibley,South Central (SC),27093,99404,99400,-94.4979248,44.89697266,1059,-94.4979248,44.89697266,480
-94.75003052,44.89697266,47,983,Meeker,(SC) Meeker-McLeod-Sibley,South Central (SC),27093,99404,99400,-94.75003052,44.89697266,1058,-94.75003052,44.89697266,481
-94.75003052,45.23501968,47,984,Meeker,(SC) Meeker-McLeod-Sibley,South Central (SC),27093,99404,99400,-94.75003052,45.23501968,1057,-94.75003052,45.23501968,482
-94.75576019,45.24074936,47,985,Meeker,(SC) Meeker-McLeod-Sibley,South Central (SC),27093,99404,99400,-94.75576019,45.24074936,1056,-94.75576019,45.24074936,483
-94.76148987,45.33242035,47,986,Meeker,(SC) Meeker-McLeod-Sibley,South Central (SC),27093,99404,99400,-94.76148987,45.33242035,1055,-94.76148987,45.33242035,484
-94.37760925,45.33242035,47,987,Meeker,(SC) Meeker-McLeod-Sibley,South Central (SC),27093,99404,99400,-94.37760925,45.33242035,1054,-94.37760925,45.33242035,485
-94.38333893,45.29231262,47,988,Meeker,(SC) Meeker-McLeod-Sibley,South Central (SC),27093,99404,99400,-94.38333893,45.29231262,1053,-94.38333893,45.29231262,486
-94.26301575,45.29231262,47,989,Meeker,(SC) Meeker-McLeod-Sibley,South Central (SC),27093,99404,99400,-94.26301575,45.29231262,1052,-94.26301575,45.29231262,487
-93.7702713,45.5730629,48,991,Mille Lacs,(C) Mille Lacs,Central (C),27095,99006,99000,-93.7702713,45.5730629,152,,,
-93.7702713,45.83662415,48,992,Mille Lacs,(C) Mille Lacs,Central (C),27095,99006,99000,-93.7702713,45.83662415,153,,,
-93.77600098,45.99132156,48,993,Mille Lacs,(C) Mille Lacs,Central (C),27095,99006,99000,-93.77600098,45.99132156,154,,,
-93.81037903,45.99705124,48,994,Mille Lacs,(C) Mille Lacs,Central (C),27095,99006,99000,-93.81037903,45.99705124,155,,,
-93.81037903,46.16320801,48,995,Mille Lacs,(C) Mille Lacs,Central (C),27095,99006,99000,-93.81037903,46.16320801,156,,,
-93.81037903,46.25488281,48,996,Mille Lacs,(C) Mille Lacs,Central (C),27095,99006,99000,-93.81037903,46.25488281,157,-93.81037903,46.25488281,68
-93.43222809,46.26061249,48,997,Mille Lacs,(C) Mille Lacs,Central (C),27095,99006,99000,-93.43222809,46.26061249,158,-93.43222809,46.26061249,69
-93.43222809,46.16320801,48,998,Mille Lacs,(C) Mille Lacs,Central (C),27095,99006,99000,-93.43222809,46.16320801,159,-93.43222809,46.16320801,70
-93.43222809,45.99705124,48,999,Mille Lacs,(C) Mille Lacs,Central (C),27095,99006,99000,-93.43222809,45.99705124,160,,,
-93.51817322,45.99705124,48,1000,Mille Lacs,(C) Mille Lacs,Central (C),27095,99006,99000,-93.51817322,45.99705124,161,,,
-93.51817322,45.74494934,48,1001,Mille Lacs,(C) Mille Lacs,Central (C),27095,99006,99000,-93.51817322,45.74494934,162,,,
-93.51817322,45.5730629,48,1002,Mille Lacs,(C) Mille Lacs,Central (C),27095,99006,99000,-93.51817322,45.5730629,163,,,
-93.7702713,45.5730629,48,1003,Mille Lacs,(C) Mille Lacs,Central (C),27095,99006,99000,-93.7702713,45.5730629,164,,,
-93.7702713,45.83662415,49,1005,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,,,,,,
-94.35469055,45.83662415,49,1006,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.35469055,45.83662415,176,,,
-94.32604218,45.80797577,49,1007,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.32604218,45.80797577,175,,,
-94.28593445,45.78505707,49,1008,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.28593445,45.78505707,174,,,
-94.63543701,45.78505707,49,1009,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,,,,,,
-94.65262604,46.33509827,49,1010,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,,,,,,
-94.61824799,46.33509827,49,1011,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,,,,,,
-94.60679626,46.33509827,49,1012,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,,,,,,
-94.57241058,46.32936859,49,1013,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.57241058,46.32936859,200,,,
-94.55522919,46.31790543,49,1014,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.55522919,46.31790543,199,,,
-94.53230286,46.32363892,49,1015,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.53230286,46.32363892,198,,,
-94.49219513,46.32936859,49,1016,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.49219513,46.32936859,197,,,
-94.45782471,46.34082413,49,1017,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.45782471,46.34082413,196,,,
-94.43490601,46.34082413,49,1018,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.43490601,46.34082413,195,,,
-94.4119873,46.33509827,49,1019,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.4119873,46.33509827,194,,,
-94.40052795,46.31790543,49,1020,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.40052795,46.31790543,193,,,
-94.38333893,46.31790543,49,1021,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.38333893,46.31790543,192,,,
-94.35469055,46.31217957,49,1022,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.35469055,46.31217957,191,,,
-94.35469055,46.30644989,49,1023,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.35469055,46.30644989,190,,,
-94.34896088,46.28353119,49,1024,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.34896088,46.28353119,189,,,
-94.37187958,46.26634216,49,1025,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.37187958,46.26634216,188,,,
-94.39479828,46.26061249,49,1026,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.39479828,46.26061249,187,,,
-94.39479828,46.24342346,49,1027,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.39479828,46.24342346,186,,,
-94.39479828,46.22623444,49,1028,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.39479828,46.22623444,185,,,
-94.3890686,46.20331573,49,1029,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.3890686,46.20331573,184,,,
-94.4119873,46.1918602,49,1030,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.4119873,46.1918602,183,,,
-94.41771698,46.1689415,49,1031,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.41771698,46.1689415,182,,,
-94.40052795,46.16320801,49,1032,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.40052795,46.16320801,181,,,
-93.81037903,46.16320801,49,1033,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-93.81037903,46.16320801,180,,,
-93.81037903,45.99705124,49,1034,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-93.81037903,45.99705124,179,,,
-93.77600098,45.99132156,49,1035,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-93.77600098,45.99132156,178,,,
-93.7702713,45.83662415,49,1036,Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-93.7702713,45.83662415,177,,,
-93.05407715,43.85419083,50,1038,Mower,(SE) Mower,Southeast (SE),27099,99504,99500,-93.05407715,43.85419083,1132,,,
-92.69311523,43.8599205,50,1039,Mower,(SE) Mower,Southeast (SE),27099,99504,99500,-92.69311523,43.8599205,1133,,,
-92.68737793,43.84273148,50,1040,Mower,(SE) Mower,Southeast (SE),27099,99504,99500,-92.68737793,43.84273148,1134,,,
-92.45819855,43.84273148,50,1041,Mower,(SE) Mower,Southeast (SE),27099,99504,99500,-92.45819855,43.84273148,1135,,,
-92.45819855,43.50468445,50,1042,Mower,(SE) Mower,Southeast (SE),27099,99504,99500,-92.45819855,43.50468445,1136,-92.45819855,43.50468445,583
-92.54987335,43.51041412,50,1043,Mower,(SE) Mower,Southeast (SE),27099,99504,99500,-92.54987335,43.51041412,1137,-92.54987335,43.51041412,584
-93.02542877,43.51041412,50,1044,Mower,(SE) Mower,Southeast (SE),27099,99504,99500,-93.02542877,43.51041412,1138,-93.02542877,43.51041412,585
-93.05980682,43.51041412,50,1045,Mower,(SE) Mower,Southeast (SE),27099,99504,99500,-93.05980682,43.51041412,1139,-93.05980682,43.51041412,586
-93.05407715,43.85419083,50,1046,Mower,(SE) Mower,Southeast (SE),27099,99504,99500,-93.05407715,43.85419083,1140,,,
-95.59228516,44.21515274,51,1048,Murray,(SW) Southwest Health & Human Services,Southwest (SW),27101,99604,99600,,,,,,
-95.4662323,44.21515274,51,1049,Murray,(SW) Southwest Health & Human Services,Southwest (SW),27101,99604,99600,,,,,,
-95.47768402,43.8599205,51,1050,Murray,(SW) Southwest Health & Human Services,Southwest (SW),27101,99604,99600,-95.47768402,43.8599205,1290,,,
-96.05064392,43.8599205,51,1051,Murray,(SW) Southwest Health & Human Services,Southwest (SW),27101,99604,99600,,,,,,
-96.05064392,44.21515274,51,1052,Murray,(SW) Southwest Health & Human Services,Southwest (SW),27101,99604,99600,,,,,,
-95.59228516,44.21515274,51,1053,Murray,(SW) Southwest Health & Human Services,Southwest (SW),27101,99604,99600,,,,,,
-94.00518799,44.25526047,52,1055,Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.00518799,44.25526047,995,,,
-94.01091766,44.23807144,52,1056,Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.01091766,44.23807144,994,,,
-94.01091766,44.22661209,52,1057,Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.01091766,44.22661209,993,,,
-94.00518799,44.20369339,52,1058,Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.00518799,44.20369339,992,,,
