county,chb,schsacRegion,countyFips,chbPK,schsacRegionPK,countyLong,countyLat,countyOrder,chbLong,chbLat,chbOrder,schsacRegionLong,schsacRegionLat,schsacRegionOrder
Lake of the Woods,(NW) North Country,Northwest (NW),27077,99302,99300,-94.88181305,49.34885406,883,-94.88181305,49.34885406,1420,-94.88181305,49.34885406,460
Lake of the Woods,(NW) North Country,Northwest (NW),27077,99302,99300,-94.84170532,49.34312439,884,-94.84170532,49.34312439,1421,-94.84170532,49.34312439,461
Lake of the Woods,(NW) North Country,Northwest (NW),27077,99302,99300,-94.8015976,49.33739853,885,-94.8015976,49.33739853,1422,-94.8015976,49.33739853,462
Lake of the Woods,(NW) North Country,Northwest (NW),27077,99302,99300,-94.79586792,49.2972908,886,-94.79586792,49.2972908,1423,-94.79586792,49.2972908,463
Lake of the Woods,(NW) North Country,Northwest (NW),27077,99302,99300,-94.79013824,49.23999023,887,-94.79013824,49.23999023,1424,-94.79013824,49.23999023,464
Lake of the Woods,(NW) North Country,Northwest (NW),27077,99302,99300,-94.76148987,49.17123795,888,-94.76148987,49.17123795,1425,-94.76148987,49.17123795,465
Lake of the Woods,(NW) North Country,Northwest (NW),27077,99302,99300,-94.73284149,49.11394501,889,-94.73284149,49.11394501,1426,-94.73284149,49.11394501,466
Lake of the Woods,(NW) North Country,Northwest (NW),27077,99302,99300,-94.72138214,49.05664444,890,-94.72138214,49.05664444,1427,-94.72138214,49.05664444,467
Lake of the Woods,(NW) North Country,Northwest (NW),27077,99302,99300,-94.69846344,48.98216248,891,-94.69846344,48.98216248,1428,-94.69846344,48.98216248,468
Lake of the Woods,(NW) North Country,Northwest (NW),27077,99302,99300,-94.67554474,48.9305954,892,-94.67554474,48.9305954,1429,-94.67554474,48.9305954,469
Lake of the Woods,(NW) North Country,Northwest (NW),27077,99302,99300,-94.67554474,48.89048767,893,-94.67554474,48.89048767,1430,-94.67554474,48.89048767,470
Lake of the Woods,(NW) North Country,Northwest (NW),27077,99302,99300,-94.67554474,48.85037994,894,-94.67554474,48.85037994,1431,-94.67554474,48.85037994,471
Lake of the Woods,(NW) North Country,Northwest (NW),27077,99302,99300,-94.68701172,48.81600571,895,-94.68701172,48.81600571,1432,-94.68701172,48.81600571,472
Lake of the Woods,(NW) North Country,Northwest (NW),27077,99302,99300,-94.68127441,48.78735352,896,-94.68127441,48.78735352,1433,-94.68127441,48.78735352,473
Lake of the Woods,(NW) North Country,Northwest (NW),27077,99302,99300,-94.66981506,48.76443863,897,-94.66981506,48.76443863,1434,-94.66981506,48.76443863,474
Lake of the Woods,(NW) North Country,Northwest (NW),27077,99302,99300,-94.60679626,48.73579025,898,-94.60679626,48.73579025,1435,-94.60679626,48.73579025,475
Lake of the Woods,(NW) North Country,Northwest (NW),27077,99302,99300,-94.52085114,48.71287155,899,-94.52085114,48.71287155,1436,-94.52085114,48.71287155,476
Lake of the Woods,(NW) North Country,Northwest (NW),27077,99302,99300,-94.44063568,48.68995285,900,-94.44063568,48.68995285,1437,-94.44063568,48.68995285,477
Lake of the Woods,(NW) North Country,Northwest (NW),27077,99302,99300,-94.40052795,48.7014122,901,-94.40052795,48.7014122,1438,-94.40052795,48.7014122,478
Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.89632416,44.55319595,919,-93.89632416,44.55319595,1007,,,
Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.89632416,44.54174042,918,-93.89632416,44.54174042,1008,,,
Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.89632416,44.53027725,917,-93.89632416,44.53027725,1009,,,
Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.90205383,44.49590302,916,-93.90205383,44.49590302,1010,,,
Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.92497253,44.48444366,915,-93.92497253,44.48444366,1011,,,
Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.93643188,44.46725464,914,-93.93643188,44.46725464,1012,,,
Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.93643188,44.45579529,913,-93.93643188,44.45579529,1013,,,
Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.95935059,44.41568756,912,-93.95935059,44.41568756,1014,,,
Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.93643188,44.35839462,911,-93.93643188,44.35839462,1015,,,
Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.94789124,44.32974625,910,-93.94789124,44.32974625,1016,,,
Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.99372101,44.27817917,909,-93.99372101,44.27817917,1017,,,
Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-94.00518799,44.25526047,908,-94.00518799,44.25526047,1018,,,
Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.77600098,44.25526047,907,-93.77600098,44.25526047,1019,,,
Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.52390289,44.55319595,904,-93.52390289,44.55319595,1026,-93.52390289,44.55319595,502
Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.89632416,44.55319595,903,-93.89632416,44.55319595,1027,,,
Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.52390289,44.20369339,905,,,,,,
Le Sueur,(SC) Le Sueur-Waseca,South Central (SC),27079,99403,99400,-93.77600098,44.20369339,906,,,,,,
Lincoln,(SW) Southwest Health & Human Services,Southwest (SW),27081,99604,99600,-96.43452454,44.63914108,923,-96.43452454,44.63914108,1313,-96.43452454,44.63914108,607
Lincoln,(SW) Southwest Health & Human Services,Southwest (SW),27081,99604,99600,-96.43452454,44.54746628,922,-96.43452454,44.54746628,1314,-96.43452454,44.54746628,606
Lincoln,(SW) Southwest Health & Human Services,Southwest (SW),27081,99604,99600,-96.42879486,44.20369339,921,,,,,,
Lincoln,(SW) Southwest Health & Human Services,Southwest (SW),27081,99604,99600,-96.06783295,44.63914108,924,,,,,,
Lincoln,(SW) Southwest Health & Human Services,Southwest (SW),27081,99604,99600,-96.05064392,44.21515274,925,,,,,,
Lincoln,(SW) Southwest Health & Human Services,Southwest (SW),27081,99604,99600,-96.42879486,44.20369339,926,,,,,,
Lyon,(SW) Southwest Health & Human Services,Southwest (SW),27083,99604,99600,-95.60946655,44.55319595,933,-95.60946655,44.55319595,1310,,,
Lyon,(SW) Southwest Health & Human Services,Southwest (SW),27083,99604,99600,-95.60946655,44.64487076,932,-95.60946655,44.64487076,1311,,,
Lyon,(SW) Southwest Health & Human Services,Southwest (SW),27083,99604,99600,-96.06783295,44.63914108,931,-96.06783295,44.63914108,1312,,,
Lyon,(SW) Southwest Health & Human Services,Southwest (SW),27083,99604,99600,-95.5980072,44.55319595,928,,,,,,
Lyon,(SW) Southwest Health & Human Services,Southwest (SW),27083,99604,99600,-95.59228516,44.21515274,929,,,,,,
Lyon,(SW) Southwest Health & Human Services,Southwest (SW),27083,99604,99600,-96.05064392,44.21515274,930,,,,,,
Lyon,(SW) Southwest Health & Human Services,Southwest (SW),27083,99604,99600,-95.5980072,44.55319595,934,,,,,,
Mahnomen,(NW) Polk-Norman-Mahnomen,Northwest (NW),27087,99303,99300,-95.54644775,47.15442657,948,-95.54644775,47.15442657,876,-95.54644775,47.15442657,397
Mahnomen,(NW) Polk-Norman-Mahnomen,Northwest (NW),27087,99303,99300,-95.54644775,47.49246979,947,,,,,,
Mahnomen,(NW) Polk-Norman-Mahnomen,Northwest (NW),27087,99303,99300,-96.05064392,47.15442657,949,,,,,,
Mahnomen,(NW) Polk-Norman-Mahnomen,Northwest (NW),27087,99303,99300,-96.05064392,47.50393295,950,,,,,,
Mahnomen,(NW) Polk-Norman-Mahnomen,Northwest (NW),27087,99303,99300,-95.54644775,47.49246979,951,,,,,,
Marshall,(NW) Quin County,Northwest (NW),27089,99304,99300,-97.14499664,48.54671478,968,-97.14499664,48.54671478,912,-97.14499664,48.54671478,436
Marshall,(NW) Quin County,Northwest (NW),27089,99304,99300,-97.13926697,48.51233673,967,-97.13926697,48.51233673,913,-97.13926697,48.51233673,435
Marshall,(NW) Quin County,Northwest (NW),27089,99304,99300,-97.13926697,48.45504379,966,-97.13926697,48.45504379,914,-97.13926697,48.45504379,434
Marshall,(NW) Quin County,Northwest (NW),27089,99304,99300,-97.13926697,48.40920639,965,-97.13926697,48.40920639,915,-97.13926697,48.40920639,433
Marshall,(NW) Quin County,Northwest (NW),27089,99304,99300,-97.15072632,48.36909866,964,-97.15072632,48.36909866,916,-97.15072632,48.36909866,432
Marshall,(NW) Quin County,Northwest (NW),27089,99304,99300,-97.13926697,48.32326126,963,-97.13926697,48.32326126,917,-97.13926697,48.32326126,431
Marshall,(NW) Quin County,Northwest (NW),27089,99304,99300,-97.13926697,48.27742386,962,-97.13926697,48.27742386,918,-97.13926697,48.27742386,430
Marshall,(NW) Quin County,Northwest (NW),27089,99304,99300,-97.13926697,48.23158646,961,-97.13926697,48.23158646,919,-97.13926697,48.23158646,429
Marshall,(NW) Quin County,Northwest (NW),27089,99304,99300,-97.13926697,48.19147873,960,-97.13926697,48.19147873,920,-97.13926697,48.19147873,428
Marshall,(NW) Quin County,Northwest (NW),27089,99304,99300,-97.14499664,48.16856003,959,-97.14499664,48.16856003,921,-97.14499664,48.16856003,427
Marshall,(NW) Quin County,Northwest (NW),27089,99304,99300,-95.5750885,48.35190964,956,-95.5750885,48.35190964,937,,,
Marshall,(NW) Quin County,Northwest (NW),27089,99304,99300,-95.58654785,48.3576355,955,-95.58654785,48.3576355,938,,,
Marshall,(NW) Quin County,Northwest (NW),27089,99304,99300,-96.34857941,48.54098129,953,,,,,,
Marshall,(NW) Quin County,Northwest (NW),27089,99304,99300,-95.58654785,48.53525543,954,,,,,,
Marshall,(NW) Quin County,Northwest (NW),27089,99304,99300,-95.5750885,48.1742897,957,,,,,,
Marshall,(NW) Quin County,Northwest (NW),27089,99304,99300,-96.46890259,48.16856003,958,,,,,,
Marshall,(NW) Quin County,Northwest (NW),27089,99304,99300,-96.34857941,48.54098129,969,,,,,,
Martin,(SC) Human Services of Faribault & Martin Counties,South Central (SC),27091,99402,99400,-94.26301575,43.8599205,975,-94.26301575,43.8599205,999,,,
Martin,(SC) Human Services of Faribault & Martin Counties,South Central (SC),27091,99402,99400,-94.37187958,43.8599205,974,-94.37187958,43.8599205,1000,,,
Martin,(SC) Human Services of Faribault & Martin Counties,South Central (SC),27091,99402,99400,-94.86462402,43.8599205,973,-94.86462402,43.8599205,1001,,,
Martin,(SC) Human Services of Faribault & Martin Counties,South Central (SC),27091,99402,99400,-94.86462402,43.50468445,972,-94.86462402,43.50468445,1002,-94.86462402,43.50468445,511
Martin,(SC) Human Services of Faribault & Martin Counties,South Central (SC),27091,99402,99400,-94.4520874,43.50468445,971,-94.4520874,43.50468445,1003,-94.4520874,43.50468445,510
Martin,(SC) Human Services of Faribault & Martin Counties,South Central (SC),27091,99402,99400,-94.26301575,43.50468445,976,-94.26301575,43.50468445,1004,-94.26301575,43.50468445,509
Martin,(SC) Human Services of Faribault & Martin Counties,South Central (SC),27091,99402,99400,-94.4520874,43.50468445,977,,,,,,
McLeod,(SC) Meeker-McLeod-Sibley,South Central (SC),27085,99404,99400,-94.01664734,44.98291397,940,-94.01664734,44.98291397,1050,-94.01664734,44.98291397,489
McLeod,(SC) Meeker-McLeod-Sibley,South Central (SC),27085,99404,99400,-94.4979248,44.72508621,936,,,,,,
McLeod,(SC) Meeker-McLeod-Sibley,South Central (SC),27085,99404,99400,-94.4979248,44.89697266,937,,,,,,
McLeod,(SC) Meeker-McLeod-Sibley,South Central (SC),27085,99404,99400,-94.50366211,44.98291397,938,,,,,,
McLeod,(SC) Meeker-McLeod-Sibley,South Central (SC),27085,99404,99400,-94.2515564,44.98291397,939,,,,,,
McLeod,(SC) Meeker-McLeod-Sibley,South Central (SC),27085,99404,99400,-94.01091766,44.72508621,941,,,,,,
McLeod,(SC) Meeker-McLeod-Sibley,South Central (SC),27085,99404,99400,-94.2515564,44.72508621,942,,,,,,
McLeod,(SC) Meeker-McLeod-Sibley,South Central (SC),27085,99404,99400,-94.2515564,44.63914108,943,,,,,,
McLeod,(SC) Meeker-McLeod-Sibley,South Central (SC),27085,99404,99400,-94.49219513,44.63914108,944,,,,,,
McLeod,(SC) Meeker-McLeod-Sibley,South Central (SC),27085,99404,99400,-94.4979248,44.72508621,945,,,,,,
Meeker,(SC) Meeker-McLeod-Sibley,South Central (SC),27093,99404,99400,-94.2515564,44.98291397,980,-94.2515564,44.98291397,1051,-94.2515564,44.98291397,488
Meeker,(SC) Meeker-McLeod-Sibley,South Central (SC),27093,99404,99400,-94.26301575,45.29231262,989,-94.26301575,45.29231262,1052,-94.26301575,45.29231262,487
Meeker,(SC) Meeker-McLeod-Sibley,South Central (SC),27093,99404,99400,-94.38333893,45.29231262,988,-94.38333893,45.29231262,1053,-94.38333893,45.29231262,486
Meeker,(SC) Meeker-McLeod-Sibley,South Central (SC),27093,99404,99400,-94.37760925,45.33242035,987,-94.37760925,45.33242035,1054,-94.37760925,45.33242035,485
Meeker,(SC) Meeker-McLeod-Sibley,South Central (SC),27093,99404,99400,-94.76148987,45.33242035,986,-94.76148987,45.33242035,1055,-94.76148987,45.33242035,484
Meeker,(SC) Meeker-McLeod-Sibley,South Central (SC),27093,99404,99400,-94.75576019,45.24074936,985,-94.75576019,45.24074936,1056,-94.75576019,45.24074936,483
Meeker,(SC) Meeker-McLeod-Sibley,South Central (SC),27093,99404,99400,-94.75003052,45.23501968,984,-94.75003052,45.23501968,1057,-94.75003052,45.23501968,482
Meeker,(SC) Meeker-McLeod-Sibley,South Central (SC),27093,99404,99400,-94.75003052,44.89697266,983,-94.75003052,44.89697266,1058,-94.75003052,44.89697266,481
Meeker,(SC) Meeker-McLeod-Sibley,South Central (SC),27093,99404,99400,-94.4979248,44.89697266,982,-94.4979248,44.89697266,1059,-94.4979248,44.89697266,480
Meeker,(SC) Meeker-McLeod-Sibley,South Central (SC),27093,99404,99400,-94.26301575,45.29231262,979,,,,,,
Meeker,(SC) Meeker-McLeod-Sibley,South Central (SC),27093,99404,99400,-94.50366211,44.98291397,981,,,,,,
Mille Lacs,(C) Mille Lacs,Central (C),27095,99006,99000,-93.7702713,45.5730629,991,-93.7702713,45.5730629,152,,,
Mille Lacs,(C) Mille Lacs,Central (C),27095,99006,99000,-93.7702713,45.83662415,992,-93.7702713,45.83662415,153,,,
Mille Lacs,(C) Mille Lacs,Central (C),27095,99006,99000,-93.77600098,45.99132156,993,-93.77600098,45.99132156,154,,,
Mille Lacs,(C) Mille Lacs,Central (C),27095,99006,99000,-93.81037903,45.99705124,994,-93.81037903,45.99705124,155,,,
Mille Lacs,(C) Mille Lacs,Central (C),27095,99006,99000,-93.81037903,46.16320801,995,-93.81037903,46.16320801,156,,,
Mille Lacs,(C) Mille Lacs,Central (C),27095,99006,99000,-93.81037903,46.25488281,996,-93.81037903,46.25488281,157,-93.81037903,46.25488281,68
Mille Lacs,(C) Mille Lacs,Central (C),27095,99006,99000,-93.43222809,46.26061249,997,-93.43222809,46.26061249,158,-93.43222809,46.26061249,69
Mille Lacs,(C) Mille Lacs,Central (C),27095,99006,99000,-93.43222809,46.16320801,998,-93.43222809,46.16320801,159,-93.43222809,46.16320801,70
Mille Lacs,(C) Mille Lacs,Central (C),27095,99006,99000,-93.43222809,45.99705124,999,-93.43222809,45.99705124,160,,,
Mille Lacs,(C) Mille Lacs,Central (C),27095,99006,99000,-93.51817322,45.99705124,1000,-93.51817322,45.99705124,161,,,
Mille Lacs,(C) Mille Lacs,Central (C),27095,99006,99000,-93.51817322,45.74494934,1001,-93.51817322,45.74494934,162,,,
Mille Lacs,(C) Mille Lacs,Central (C),27095,99006,99000,-93.51817322,45.5730629,1002,-93.51817322,45.5730629,163,,,
Mille Lacs,(C) Mille Lacs,Central (C),27095,99006,99000,-93.7702713,45.5730629,1003,-93.7702713,45.5730629,164,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.28593445,45.78505707,1008,-94.28593445,45.78505707,174,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.32604218,45.80797577,1007,-94.32604218,45.80797577,175,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.35469055,45.83662415,1006,-94.35469055,45.83662415,176,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-93.7702713,45.83662415,1036,-93.7702713,45.83662415,177,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-93.77600098,45.99132156,1035,-93.77600098,45.99132156,178,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-93.81037903,45.99705124,1034,-93.81037903,45.99705124,179,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-93.81037903,46.16320801,1033,-93.81037903,46.16320801,180,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.40052795,46.16320801,1032,-94.40052795,46.16320801,181,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.41771698,46.1689415,1031,-94.41771698,46.1689415,182,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.4119873,46.1918602,1030,-94.4119873,46.1918602,183,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.3890686,46.20331573,1029,-94.3890686,46.20331573,184,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.39479828,46.22623444,1028,-94.39479828,46.22623444,185,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.39479828,46.24342346,1027,-94.39479828,46.24342346,186,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.39479828,46.26061249,1026,-94.39479828,46.26061249,187,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.37187958,46.26634216,1025,-94.37187958,46.26634216,188,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.34896088,46.28353119,1024,-94.34896088,46.28353119,189,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.35469055,46.30644989,1023,-94.35469055,46.30644989,190,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.35469055,46.31217957,1022,-94.35469055,46.31217957,191,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.38333893,46.31790543,1021,-94.38333893,46.31790543,192,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.40052795,46.31790543,1020,-94.40052795,46.31790543,193,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.4119873,46.33509827,1019,-94.4119873,46.33509827,194,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.43490601,46.34082413,1018,-94.43490601,46.34082413,195,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.45782471,46.34082413,1017,-94.45782471,46.34082413,196,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.49219513,46.32936859,1016,-94.49219513,46.32936859,197,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.53230286,46.32363892,1015,-94.53230286,46.32363892,198,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.55522919,46.31790543,1014,-94.55522919,46.31790543,199,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.57241058,46.32936859,1013,-94.57241058,46.32936859,200,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-93.7702713,45.83662415,1005,,,,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.63543701,45.78505707,1009,,,,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.65262604,46.33509827,1010,,,,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.61824799,46.33509827,1011,,,,,,
Morrison,(C) Morrison-Todd-Wadena,Central (C),27097,99007,99000,-94.60679626,46.33509827,1012,,,,,,
Mower,(SE) Mower,Southeast (SE),27099,99504,99500,-93.05407715,43.85419083,1038,-93.05407715,43.85419083,1132,,,
Mower,(SE) Mower,Southeast (SE),27099,99504,99500,-92.69311523,43.8599205,1039,-92.69311523,43.8599205,1133,,,
Mower,(SE) Mower,Southeast (SE),27099,99504,99500,-92.68737793,43.84273148,1040,-92.68737793,43.84273148,1134,,,
Mower,(SE) Mower,Southeast (SE),27099,99504,99500,-92.45819855,43.84273148,1041,-92.45819855,43.84273148,1135,,,
Mower,(SE) Mower,Southeast (SE),27099,99504,99500,-92.45819855,43.50468445,1042,-92.45819855,43.50468445,1136,-92.45819855,43.50468445,583
Mower,(SE) Mower,Southeast (SE),27099,99504,99500,-92.54987335,43.51041412,1043,-92.54987335,43.51041412,1137,-92.54987335,43.51041412,584
Mower,(SE) Mower,Southeast (SE),27099,99504,99500,-93.02542877,43.51041412,1044,-93.02542877,43.51041412,1138,-93.02542877,43.51041412,585
Mower,(SE) Mower,Southeast (SE),27099,99504,99500,-93.05980682,43.51041412,1045,-93.05980682,43.51041412,1139,-93.05980682,43.51041412,586
Mower,(SE) Mower,Southeast (SE),27099,99504,99500,-93.05407715,43.85419083,1046,-93.05407715,43.85419083,1140,,,
Murray,(SW) Southwest Health & Human Services,Southwest (SW),27101,99604,99600,-95.47768402,43.8599205,1050,-95.47768402,43.8599205,1290,,,
Murray,(SW) Southwest Health & Human Services,Southwest (SW),27101,99604,99600,-95.59228516,44.21515274,1048,,,,,,
Murray,(SW) Southwest Health & Human Services,Southwest (SW),27101,99604,99600,-95.4662323,44.21515274,1049,,,,,,
Murray,(SW) Southwest Health & Human Services,Southwest (SW),27101,99604,99600,-96.05064392,43.8599205,1051,,,,,,
Murray,(SW) Southwest Health & Human Services,Southwest (SW),27101,99604,99600,-96.05064392,44.21515274,1052,,,,,,
Murray,(SW) Southwest Health & Human Services,Southwest (SW),27101,99604,99600,-95.59228516,44.21515274,1053,,,,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.00518799,44.25526047,1091,-94.00518799,44.25526047,962,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-93.99372101,44.27817917,1090,-93.99372101,44.27817917,963,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-93.94789124,44.32974625,1089,-93.94789124,44.32974625,964,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-93.93643188,44.35839462,1088,-93.93643188,44.35839462,965,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-93.95935059,44.41568756,1087,-93.95935059,44.41568756,966,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-93.93643188,44.45579529,1086,-93.93643188,44.45579529,967,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-93.93643188,44.46725464,1085,-93.93643188,44.46725464,968,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.61824799,44.47298431,1084,-94.61824799,44.47298431,969,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.79013824,44.47298431,1083,-94.79013824,44.47298431,970,-94.79013824,44.47298431,522
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.37187958,44.28390884,1069,-94.37187958,44.28390884,981,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.32604218,44.27244949,1068,-94.32604218,44.27244949,982,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.30312347,44.26099014,1067,-94.30312347,44.26099014,983,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.24009705,44.24380112,1066,-94.24009705,44.24380112,984,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.2286377,44.22661209,1065,-94.2286377,44.22661209,985,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.18280029,44.21515274,1064,-94.18280029,44.21515274,986,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.16561127,44.20369339,1063,-94.16561127,44.20369339,987,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.10832214,44.20369339,1062,-94.10832214,44.20369339,988,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.09112549,44.18077469,1061,-94.09112549,44.18077469,989,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.03382874,44.17504883,1060,-94.03382874,44.17504883,990,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.01664734,44.18077469,1059,-94.01664734,44.18077469,991,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.00518799,44.20369339,1058,-94.00518799,44.20369339,992,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.01091766,44.22661209,1057,-94.01091766,44.22661209,993,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.01091766,44.23807144,1056,-94.01091766,44.23807144,994,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.00518799,44.25526047,1055,-94.00518799,44.25526047,995,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.3890686,44.28390884,1070,,,,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.4119873,44.30109406,1071,,,,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.43490601,44.34120178,1072,,,,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.4979248,44.36985016,1073,,,,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.50939178,44.38131332,1074,,,,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.52657318,44.38131332,1075,,,,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.58386993,44.38703918,1076,,,,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.65262604,44.42142105,1077,,,,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.68127441,44.42142105,1078,,,,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.69846344,44.42714691,1079,,,,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.70419312,44.43860626,1080,,,,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.76148987,44.46152496,1081,,,,,,
Nicollet,(SC) Brown-Nicollet,South Central (SC),27103,99401,99400,-94.78440857,44.46152496,1082,,,,,,
Nobles,(SW) Nobles,Southwest (SW),27105,99603,99600,-95.86156464,43.50468445,1093,-95.86156464,43.50468445,1283,,,
Nobles,(SW) Nobles,Southwest (SW),27105,99603,99600,-96.04491425,43.49895477,1094,-96.04491425,43.49895477,1284,,,
Nobles,(SW) Nobles,Southwest (SW),27105,99603,99600,-96.05064392,43.8599205,1095,-96.05064392,43.8599205,1285,,,
